id,acronym,name,entrez_id,reference_space_id,specimen_id,plane_of_section_id,id
21187,Tfec,transcription factor EC,21426,1,700665,2,100072871
12093,Calb2,calbindin 2,12308,3,2583,2,100024851
14947,Hcrt,hypocretin,15171,7,704002,2,100101259
56674,Dtx3,deltex 3 homolog (Drosophila),80904,10,69163557,2,69671636
87350,Jazf1,JAZF zinc finger 1,231986,2,5595,2,100055719
14421,Glul,glutamate-ammonia ligase (glutamine synthetase),14645,10,70091588,2,70919872
14599,Grm8,"glutamate receptor, metabotropic 8",14823,8,4792,2,100041536
12695,Creb1,cAMP responsive element binding protein 1,12912,10,70873373,2,71022996
11635,Rhoa,"ras homolog gene family, member A",11848,8,4880,2,100045474
13620,Epha8,Eph receptor A8,13842,10,69636980,2,69672090
120183,Prdm12,PR domain containing 12,381359,5,714553,2,160026713
20179,Shc1,src homology 2 domain-containing transforming protein C1,20416,1,701246,2,100079158
85297,Cdca7l,cell division cycle associated 7 like,217946,1,111341670,2,113972107
46387,Zdhhc2,"zinc finger, DHHC domain containing 2",70546,3,4060,2,100036910
20540,Scarb1,"scavenger receptor class B, member 1",20778,1,5678,2,100054241
12950,Dbp,D site albumin promoter binding protein,13170,3,6139,2,100058530
33926,Pdgfc,"platelet-derived growth factor, C polypeptide",54635,7,4624,2,100030612
12793,Cst3,cystatin C,13010,10,75044163,2,75496211
86346,Glis3,GLIS family zinc finger 3,226075,10,70803447,2,71587733
14580,Grid2,"glutamate receptor, ionotropic, delta 2",14804,7,4848,2,100041468
22179,Wnt7b,"wingless-type MMTV integration site family, member 7B",22422,2,5375,2,100042332
20427,Sox10,SRY (sex determining region Y)-box 10,20665,3,3429,2,100033749
42310,Gtf2h5,"general transcription factor IIH, polypeptide 5",66467,6,713519,2,161149490
72177,Chrnb4,"cholinergic receptor, nicotinic, beta polypeptide 4",108015,5,704009,2,100094847
20427,Sox10,SRY (sex determining region Y)-box 10,20665,7,3988,2,100034592
14906,Hbb-b2,"hemoglobin, beta adult minor chain",15130,8,6245,2,100083017
50603,Mdga1,MAM domain containing glycosylphosphatidylinositol anchor 1,74762,6,6179,2,100057320
12396,Cebpg,"CCAAT/enhancer binding protein (C/EBP), gamma",12611,2,5529,2,100055539
26962,Mixl1,Mix1 homeobox-like 1 (Xenopus laevis),27217,7,6009,2,100075162
33662,Chst2,carbohydrate sulfotransferase 2,54371,2,701535,2,100077021
11850,Bdnf,brain derived neurotrophic factor,12064,8,4706,2,100040834
45557,Trip13,thyroid hormone receptor interactor 13,69716,6,111881222,2,161160222
54433,Nrip3,nuclear receptor interacting protein 3,78593,7,701594,2,100083114
15190,Hoxb7,homeobox B7,15415,3,714609,2,113390109
12135,Car3,carbonic anhydrase 3,12350,2,6056,2,100072626
86489,Tfap2d,"transcription factor AP-2, delta",226896,6,701333,2,100075729
18356,Pdgfa,"platelet derived growth factor, alpha",18590,1,701289,2,100079184
17811,Nfya,nuclear transcription factor-Y alpha,18044,5,700746,2,100073444
16619,Lfng,LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase,16848,8,713926,2,166338238
13165,Dlk1,delta-like 1 homolog (Drosophila),13386,2,3992,2,100037950
11820,Phb2,prohibitin 2,12034,7,703856,2,100094342
26965,Cartpt,CART prepropeptide,27220,6,4494,2,100055006
18473,Pik3r1,"phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha)",18708,10,73502237,2,74359574
12637,Cort,cortistatin,12854,6,702127,2,100084379
13618,Epha6,Eph receptor A6,13840,10,69636980,2,69672084
18757,Pou3f4,"POU domain, class 3, transcription factor 4",18994,1,6390,2,100058764
18515,Prkcb,"protein kinase C, beta",18751,7,5696,2,100070312
11616,Aqp4,aquaporin 4,11829,6,4506,2,100054925
77498,Pawr,"PRKC, apoptosis, WT1, regulator",114774,5,713297,2,160027811
17892,Nos1,"nitric oxide synthase 1, neuronal",18125,5,6284,2,100057768
16199,Itih3,"inter-alpha trypsin inhibitor, heavy chain 3",16426,10,703026,2,100084826
85214,Stxbp6,syntaxin binding protein 6 (amisyn),217517,3,712069,2,113100905
12793,Cst3,cystatin C,13010,10,75044121,2,75496741
71613,Unc5a,unc-5 homolog A (C. elegans),107448,7,4694,2,100040847
17989,Numb,numb gene homolog (Drosophila),18222,10,68731405,2,69095946
37048,Ttyh1,tweety homolog 1 (Drosophila),57776,1,5952,2,100055459
11784,Avp,arginine vasopressin,11998,10,7074,2,100098230
22035,Usf1,upstream transcription factor 1,22278,8,5317,2,100052832
20274,Slc1a3,"solute carrier family 1 (glial high affinity glutamate transporter), member 3",20512,1,703767,2,100092729
21445,Tef,thyrotroph embryonic factor,21685,3,5733,2,100055555
21178,Zeb1,zinc finger E-box binding homeobox 1,21417,3,6273,2,100057446
85202,Trib2,tribbles homolog 2 (Drosophila),217410,7,4539,2,100037862
14578,Gria4,"glutamate receptor, ionotropic, AMPA4 (alpha 4)",14802,7,4574,2,100041040
16371,Klf2,Kruppel-like factor 2 (lung),16598,2,701176,2,100076392
16173,Itga3,integrin alpha 3,16400,1,701327,2,100081536
12072,Cacna1b,"calcium channel, voltage-dependent, N type, alpha 1B subunit",12287,3,703800,2,100093210
12701,Crh,corticotropin releasing hormone,12918,3,5409,2,100042087
84940,Slc17a8,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8",216227,10,79382559,2,79760448
33643,Irx5,Iroquois related homeobox 5 (Drosophila),54352,1,700890,2,100077908
72233,Grm5,"glutamate receptor, metabotropic 5",108071,10,70516761,2,71393340
12092,Calb1,calbindin 1,12307,8,948,2,100021632
22174,Wnt4,"wingless-type MMTV integration site family, member 4",22417,8,6161,2,100075429
14241,Gata6,GATA binding protein 6,14465,2,701523,2,100076971
17922,Pnoc,prepronociceptin,18155,2,704244,2,100094428
16586,Lbx2,ladybird homeobox homolog 2 (Drosophila),16815,10,69401426,2,69816613
14618,Gsx1,GS homeobox 1,14842,5,703004,2,100093100
12543,Clu,clusterin,12759,1,5368,2,100046900
16216,Itsn1,intersectin 1 (SH3 domain protein 1A),16443,8,5980,2,100073837
20612,Stat5a,signal transducer and activator of transcription 5A,20850,2,5531,2,100054416
12614,Col5a1,"collagen, type V, alpha 1",12831,3,701892,2,100085210
17972,Ntf3,neurotrophin 3,18205,1,703752,2,100093419
21511,Tert,telomerase reverse transcriptase,21752,10,68871052,2,69290662
82041,Kcnh7,"potassium voltage-gated channel, subfamily H (eag-related), member 7",170738,6,4074,2,100040938
17953,Nrp1,neuropilin 1,18186,10,79398695,2,79913171
15784,Igfbp5,insulin-like growth factor binding protein 5,16011,10,69278856,2,69549643
19056,Pvalb,parvalbumin,19293,3,3426,2,100033810
14990,Hey2,hairy/enhancer-of-split related with YRPW motif 2,15214,6,703190,2,100091876
14377,Ghrh,growth hormone releasing hormone,14601,5,7055,2,100072945
86270,Onecut2,"one cut domain, family member 2",225631,3,6109,2,100055793
88950,Gabbr2,"gamma-aminobutyric acid (GABA) B receptor, 2",242425,2,5989,2,100059010
22171,Wnt2b,"wingless-type MMTV integration site family, member 2B",22414,8,6087,2,100074400
40644,Nrgn,neurogranin,64011,5,3197,2,100032171
17244,Mpeg1,macrophage expressed gene 1,17476,3,700815,2,100084321
14038,Fmo1,flavin containing monooxygenase 1,14261,8,939,2,100011601
14172,Gabra3,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 3",14396,2,704993,2,100103072
13370,Ebf2,early B cell factor 2,13592,3,6710,2,100072640
20028,Scn1a,"sodium channel, voltage-gated, type I, alpha",20265,5,6490,2,100071585
92621,Grm4,"glutamate receptor, metabotropic 4",268934,8,4792,2,100041527
18904,Lgmn,legumain,19141,3,703743,2,100091177
18893,Prox1,prospero homeobox 1,19130,5,3235,2,100029005
11714,Atp1a1,"ATPase, Na+/K+ transporting, alpha 1 polypeptide",11928,5,701313,2,100083709
87350,Jazf1,JAZF zinc finger 1,231986,10,68740670,2,69113931
11665,Arx,aristaless related homeobox,11878,8,2980,2,100022524
11791,Axin1,axin 1,12005,3,5397,2,100047757
12946,Dbh,dopamine beta hydroxylase,13166,10,7031,2,100082924
52282,Daam2,dishevelled associated activator of morphogenesis 2,76441,10,70873441,2,71160973
14586,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",14810,10,703010,2,100084712
11522,Ank3,"ankyrin 3, epithelial",11735,2,701674,2,100082573
13404,Eed,embryonic ectoderm development,13626,3,714611,2,113655509
18238,Pafah1b1,"platelet-activating factor acetylhydrolase, isoform 1b, subunit 1",18472,8,5889,2,100070236
92513,Mgat5b,"mannoside acetylglucosaminyltransferase 5, isoenzyme B",268510,5,6732,2,100071977
71933,Bmyc,brain expressed myelocytomatosis oncogene,107771,10,70429689,2,71307196
15675,Id2,inhibitor of DNA binding 2,15902,6,701631,2,100081391
78444,Necab2,N-terminal EF-hand calcium binding protein 2,117148,6,6358,2,100057281
20451,Sall3,sal-like 3 (Drosophila),20689,3,714636,2,113657973
22535,Ikzf1,IKAROS family zinc finger 1,22778,2,5914,2,100058634
42930,Ctnnbip1,catenin beta interacting protein 1,67087,2,701476,2,100076605
21819,Trp73,transformation related protein 73,22062,10,69401477,2,69817043
44612,Phtf2,putative homeodomain transcription factor 2,68770,8,6173,2,100083023
26621,Pclo,piccolo (presynaptic cytomatrix protein),26875,5,701192,2,100077330
13431,Egr1,early growth response 1,13653,6,703377,2,100092154
18270,Pax2,paired box 2,18504,6,4822,2,100056237
81989,Peg10,paternally expressed 10,170676,1,5566,2,100052743
13167,Dll1,delta-like 1 (Drosophila),13388,10,77378589,2,77454727
14409,Gli2,GLI-Kruppel family member GLI2,14633,2,4944,2,100046407
14947,Hcrt,hypocretin,15171,1,5368,2,100046897
20380,Sncg,"synuclein, gamma",20618,8,4599,2,100036948
14619,Gsx2,GS homeobox 2,14843,1,700771,2,100077798
72303,Taf9,"TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor",108143,3,6143,2,100058566
20109,Sema3a,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A",20346,8,4680,2,100038791
60489,Dach2,dachshund 2 (Drosophila),93837,10,69840993,2,69837862
37561,Pvrl3,poliovirus receptor-related 3,58998,10,6188,2,100055055
15201,Hoxc8,homeobox C8,15426,6,701521,2,100078575
21099,Tacr3,tachykinin receptor 3,21338,8,6086,2,100074409
20495,Spint2,"serine protease inhibitor, Kunitz type 2",20733,10,703014,2,100084735
14976,Hbegf,heparin-binding EGF-like growth factor,15200,5,703045,2,100094868
21665,Tlx1,"T cell leukemia, homeobox 1",21908,10,75749849,2,76097725
21783,Nr2c2,"nuclear receptor subfamily 2, group C, member 2",22026,8,5325,2,100053328
14393,Gjd2,"gap junction protein, delta 2",14617,8,4710,2,100040871
36126,Aldh1a3,"aldehyde dehydrogenase family 1, subfamily A3",56847,6,701874,2,100081782
21561,Tgfa,transforming growth factor alpha,21802,8,4831,2,100042512
12053,C4b,complement component 4B (Chido blood group),12268,10,69665106,2,70305568
108486,Ep300,E1A binding protein p300,328572,10,72575781,2,73497135
18361,Pdgfra,"platelet derived growth factor receptor, alpha polypeptide",18595,5,5060,2,100056252
14138,Fzd1,frizzled homolog 1 (Drosophila),14362,8,6084,2,100074423
18184,Cldn11,claudin 11,18417,10,77599043,2,77924438
86270,Onecut2,"one cut domain, family member 2",225631,5,6824,2,100072358
12599,Col12a1,"collagen, type XII, alpha 1",12816,3,6274,2,100057422
20114,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",20351,3,4051,2,100037297
87845,Inpp4b,"inositol polyphosphate-4-phosphatase, type II",234515,7,4575,2,100040906
11686,Astn1,astrotactin 1,11899,2,701527,2,100076992
80092,Gpr6,G protein-coupled receptor 6,140741,7,4848,2,100041446
17892,Nos1,"nitric oxide synthase 1, neuronal",18125,8,4827,2,100042449
87154,Phf13,PHD finger protein 13,230936,10,68870786,2,69289703
21628,Nkx2-1,NK2 homeobox 1,21869,2,701957,2,100093267
13941,Fgf1,fibroblast growth factor 1,14164,6,702997,2,100091892
14042,Fmr1,fragile X mental retardation syndrome 1,14265,2,5063,2,100047496
22171,Wnt2b,"wingless-type MMTV integration site family, member 2B",22414,2,5229,2,100049583
16549,Lamb1,laminin B1,16777,7,5647,2,100071202
15199,Hoxc5,homeobox C5,15424,7,5092,2,100053266
21173,Tcf21,transcription factor 21,21412,7,5546,2,100070337
42290,Mgst3,microsomal glutathione S-transferase 3,66447,10,67745266,2,68441640
11522,Ank3,"ankyrin 3, epithelial",11735,10,591099,2,68196979
13175,Dlx6,distal-less homeobox 6,13396,2,5752,2,100058548
129123,Adcy1,adenylate cyclase 1,432530,7,4937,2,100045197
20122,Sema6b,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B",20359,5,6524,2,100071559
18905,Prss12,"protease, serine 12 neurotrypsin (motopsin)",19142,8,6165,2,100075402
15004,Foxg1,forkhead box G1,15228,5,6814,2,100072314
46570,Nos1ap,nitric oxide synthase 1 (neuronal) adaptor protein,70729,1,700736,2,100075072
21909,Tubb3,"tubulin, beta 3 class III",22152,2,3795,2,100042607
88584,Zfp647,zinc finger protein 647,239546,3,111757766,2,113650315
15341,Htr7,5-hydroxytryptamine (serotonin) receptor 7,15566,10,7029,2,100082932
16536,Aff3,"AF4/FMR2 family, member 3",16764,10,70897073,2,71656693
15171,Hoxa11,homeobox A11,15396,7,5827,2,100071143
13958,Fgfbp1,fibroblast growth factor binding protein 1,14181,3,701492,2,100083517
35661,Spen,"SPEN homolog, transcriptional regulator (Drosophila)",56381,1,5221,2,100046978
13214,Dnmt3a,DNA methyltransferase 3A,13435,8,5967,2,100071343
77439,Ferd3l,Fer3-like (Drosophila),114712,7,703580,2,100093772
12019,Btrc,beta-transducin repeat containing protein,12234,5,6566,2,100071644
18927,Psen1,presenilin 1,19164,5,6214,2,100055821
11341,Adrb1,"adrenergic receptor, beta 1",11554,10,80326849,2,80472045
13418,Efna5,ephrin A5,13640,1,703755,2,100093424
17888,Nog,noggin,18121,8,5434,2,100053396
15188,Hoxb5,homeobox B5,15413,5,6822,2,100072330
12045,C1qb,"complement component 1, q subcomponent, beta polypeptide",12260,6,702924,2,100084452
20192,Shox2,short stature homeobox 2,20429,7,5431,2,100053591
17745,Ncoa2,nuclear receptor coactivator 2,17978,3,5725,2,100054474
18238,Pafah1b1,"platelet-activating factor acetylhydrolase, isoform 1b, subunit 1",18472,5,700863,2,100076090
11710,Neurog2,neurogenin 2,11924,10,73651984,2,74579503
80092,Gpr6,G protein-coupled receptor 6,140741,6,703377,2,100092167
13286,Dsc3,desmocollin 3,13507,6,701521,2,100078574
20549,Srebf1,sterol regulatory element binding transcription factor 1,20787,8,5180,2,100053046
21608,Trim28,tripartite motif-containing 28,21849,2,5525,2,100054604
120090,Nrg2,neuregulin 2,100042150,3,6429,2,100058711
11698,Atf4,activating transcription factor 4,11911,8,5321,2,100052608
33266,Ngef,neuronal guanine nucleotide exchange factor,53972,8,4603,2,100036102
11230,Chrna7,"cholinergic receptor, nicotinic, alpha polypeptide 7",11441,2,4000,2,100040995
16295,Kcnj6,"potassium inwardly-rectifying channel, subfamily J, member 6",16522,3,701902,2,100085282
60980,Hmgn3,high mobility group nucleosomal binding domain 3,94353,10,68670981,2,69059927
11626,Areg,amphiregulin,11839,10,45709,2,104610
120344,Vgf,VGF nerve growth factor inducible,381677,1,703758,2,100093436
22519,Zfpm2,"zinc finger protein, multitype 2",22762,10,68152351,2,68844504
21802,Trhr,thyrotropin releasing hormone receptor,22045,1,701929,2,100082460
70024,Csdc2,"cold shock domain containing C2, RNA binding",105859,5,4006,2,100051808
17800,Nfkb1,"nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105",18033,8,5316,2,100052823
11824,Bche,butyrylcholinesterase,12038,8,6077,2,100074120
37146,Angptl4,angiopoietin-like 4,57875,3,5385,2,100047494
12629,Comt,catechol-O-methyltransferase,12846,10,6992,2,100082373
21186,Tfeb,transcription factor EB,21425,10,68871052,2,69290650
71687,Ece2,endothelin converting enzyme 2,107522,1,5132,2,100046791
49857,Phf19,PHD finger protein 19,74016,10,355073,2,68157404
16688,Mycl,"v-myc myelocytomatosis viral oncogene homolog, lung carcinoma derived (avian)",16918,6,701102,2,100075003
21573,Tgfbr3,"transforming growth factor, beta receptor III",21814,1,5565,2,100053996
109135,Tfap2e,"transcription factor AP-2, epsilon",332937,10,69401209,2,69816972
11697,Atf3,activating transcription factor 3,11910,10,67965842,2,68341836
16347,Kif5c,kinesin family member 5C,16574,3,704126,2,100093138
37621,Bhlhe22,"basic helix-loop-helix family, member e22",59058,5,7067,2,100072981
16941,Ascl1,achaete-scute complex homolog 1 (Drosophila),17172,10,70897016,2,71656828
20034,Scn5a,"sodium channel, voltage-gated, type V, alpha",20271,6,702968,2,100091946
85966,Mpped1,metallophosphoesterase domain containing 1,223726,6,4495,2,100054986
14320,Gda,guanine deaminase,14544,10,703203,2,100084905
14141,Fzd3,frizzled homolog 3 (Drosophila),14365,7,4299,2,100035121
11401,Nr0b1,"nuclear receptor subfamily 0, group B, member 1",11614,1,700761,2,100075103
89066,Slc29a4,"solute carrier family 29 (nucleoside transporters), member 4",243328,8,5759,2,100070147
29776,Cttnbp2,cortactin binding protein 2,30785,6,701829,2,100081593
14578,Gria4,"glutamate receptor, ionotropic, AMPA4 (alpha 4)",14802,6,4494,2,100055029
14182,Gabrg2,"gamma-aminobutyric acid (GABA) A receptor, subunit gamma 2",14406,2,3749,2,100033674
12625,Col1a1,"collagen, type I, alpha 1",12842,3,6143,2,100058567
15785,Igfbp6,insulin-like growth factor binding protein 6,16012,3,700899,2,100083454
21095,Tac2,tachykinin 2,21334,8,3195,2,100040644
18191,Otx2,orthodenticle homolog 2,18424,2,2960,2,100029324
54124,Creb3l4,cAMP responsive element binding protein 3-like 4,78284,1,5937,2,100055446
17812,Nfyb,nuclear transcription factor-Y beta,18045,5,701670,2,100088089
18888,Prodh,proline dehydrogenase,19125,3,6918,2,100073079
43667,Nmral1,NmrA-like family domain containing 1,67824,3,5734,2,100055571
18535,Pknox1,Pbx/knotted 1 homeobox,18771,1,700795,2,100077786
19507,Rheb,Ras homolog enriched in brain,19744,6,4548,2,100054994
20443,Sox8,SRY (sex determining region Y)-box 8,20681,8,5437,2,100053313
21712,Tnnt1,"troponin T1, skeletal, slow",21955,3,6430,2,100058707
14193,Gad2,glutamic acid decarboxylase 2,14417,1,4965,2,100046204
89066,Slc29a4,"solute carrier family 29 (nucleoside transporters), member 4",243328,10,702986,2,100084582
37620,Zfp191,zinc finger protein 191,59057,7,4752,2,100052894
13618,Epha6,Eph receptor A6,13840,1,703749,2,100093404
32944,Insm1,insulinoma-associated 1,53626,3,714636,2,113657676
120110,Fam189a2,"family with sequence similarity 189, member A2",381217,10,70873360,2,71022984
43717,Rprm,"reprimo, TP53 dependent G2 arrest mediator candidate",67874,1,701384,2,100081676
21095,Tac2,tachykinin 2,21334,3,5421,2,100042435
